Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDWI_Sept,NDGI_June,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,Active_growth_days,ModisNPP,LandsatNPP,ANPP
Middle Clarks,MCB1,2019-08-02,40.12550999,-120.504082,0.666666667,249.8543158,0.0485192164487955,0.2464547550035633,0.2492290965393972,0.0141064578250701,0.3528415284707113,-0.0510474850712508,0.2245512243589188,0.208312184092517,0.2155931427462092,0.1041260014908719,0.2701654948915583,0.1441948068547826,7.851639047619047,11.813731830357142,13.153938764880952,32.29314879464286,32.872352648809525,23.73439434523809,80.18289678162671,-2.9682801885437,37.47470346586724,38.62478047346735,14.303396144415556,54.25030950689733,-91.58765815284043,30.921788486633616,686.2,1680.80322265625,374.6,133,1.7964845609139837,0,936,125,0,275.2779541015625,286.5960693359375,29885.684814453125,16.94209861755371,24.299503326416016,60.57813262939453,58.48246765136719,3.2977080105583765,2.6850512201223227,5,0.7137657820413755,128,389.5,274.3,0.288666666811
Middle Clarks,MCB2,2019-08-02,40.12547404,-120.504223,3.444444444,177.3859224,-0.0862453321049259,0.1806615815478223,0.1834228858507365,0.1226438970660321,0.1961599259164888,-0.1683955413543031,0.1267407290902936,0.1369343638823917,0.1430669916164785,0.1945303997369555,0.1107215998572246,0.0524774637287248,8.180810520833333,11.573767232142856,13.554967901785714,26.309101562500004,35.2403665922619,27.8950856547619,55.94402504480074,-24.92896829648033,25.163276462803942,26.114313373285924,29.97696273166324,24.60681989629287,-88.16785788663768,15.48094517670202,686.2,1680.970947265625,374.6,136,1.7860943190718994,0,936,127,0,275.27984619140625,286.5946350097656,29885.64297485352,17.464176177978516,25.20108795166016,59.45457077026367,56.17532730102539,3.1452382164178503,2.8777034403676827,5,0.709357070869046,102,389.5,274.3,1.491444444252
Middle Clarks,MCB3,2019-08-02,40.12550103,-120.504355,19.77777778,239.1632023,-0.0624332331772866,0.1889582123540127,0.192556450425135,0.1059681535538199,0.2205192963276531,-0.1373281526910391,0.1386224766661924,0.1553620633358327,0.1617554754329616,0.1713960854945097,0.1508216079483026,0.073127377842391,8.138744538690474,11.893558308531745,13.70853757440476,27.74004077876984,34.47455855654762,26.790733685515875,60.92424933472159,-19.653456603793064,27.51699655849621,28.642353029889183,26.9564453742664,31.29471738513145,-88.02010142931749,18.40500559061757,686.1,1682.62451171875,374.7000000000001,111,3.606677783649681,0,937,127,0,275.273681640625,286.59814453125,29885.80419921875,18.20633316040039,26.97806167602539,49.775238037109375,46.000972747802734,1.595659895747565,0.951607195423522,5,0.7367667442617271,134,440.0,247.8,8.56377777874
Middle Clarks,MCB4,2019-08-02,40.12557202,-120.504458,,341.2740711,-0.0624332331772866,0.1889582123540127,0.192556450425135,0.1059681535538199,0.2205192963276531,-0.1373281526910391,0.1386224766661924,0.1553620633358327,0.1617554754329616,0.1713960854945097,0.1508216079483026,0.073127377842391,8.138744538690474,11.893558308531745,13.70853757440476,27.74004077876984,34.47455855654762,26.790733685515875,60.92424933472159,-19.653456603793064,27.51699655849621,28.642353029889183,26.9564453742664,31.29471738513145,-88.02010142931749,18.40500559061757,686.1,1682.7137451171875,374.7000000000001,112,3.090032577141208,0,937,127,0,275.273681640625,286.59814453125,29885.80419921875,18.20633316040039,16.795984268188477,49.775238037109375,61.451568603515625,1.595659895747565,3.3181058475581127,5,0.7367667442617271,134,442.70000000000005,247.8,
Middle Clarks,MCC1,2019-08-02,40.12563304,-120.504065,24.77777778,232.0985463,0.0485192164487955,0.2464547550035633,0.2492290965393972,0.0141064578250701,0.3528415284707113,-0.0510474850712508,0.2245512243589188,0.208312184092517,0.2155931427462092,0.1041260014908719,0.2701654948915583,0.1441948068547826,7.851639047619047,11.813731830357142,13.153938764880952,32.29314879464286,32.872352648809525,23.73439434523809,80.18289678162671,-2.9682801885437,37.47470346586724,38.62478047346735,14.303396144415556,54.25030950689733,-91.58765815284043,30.921788486633616,686.1,1681.4072265625,374.6,134,1.9016620298272704,0,936,125,0,275.28375244140625,286.5912170410156,29885.563262939453,16.172754287719727,21.915010452270508,53.17357635498047,48.33599090576172,3.5278013901179928,3.3566248674991352,5,0.957483622793354,128,391.70000000000005,292.6,10.72877777874
Middle Clarks,MCC2,2019-08-02,40.12563899,-120.504199,6.333333333,376.020839,-0.0624332331772866,0.1889582123540127,0.192556450425135,0.1059681535538199,0.2205192963276531,-0.1373281526910391,0.1386224766661924,0.1553620633358327,0.1617554754329616,0.1713960854945097,0.1508216079483026,0.073127377842391,8.138744538690474,11.893558308531745,13.70853757440476,27.74004077876984,34.47455855654762,26.790733685515875,60.92424933472159,-19.653456603793064,27.51699655849621,28.642353029889183,26.9564453742664,31.29471738513145,-88.02010142931749,18.40500559061757,686.1,1681.4072265625,374.6,134,1.9016620298272704,0,936,127,0,275.28375244140625,286.5912170410156,29885.563262939453,16.172754287719727,21.915010452270508,53.17357635498047,48.33599090576172,3.5278013901179928,3.3566248674991352,5,0.957483622793354,134,391.70000000000005,292.6,2.742333333189
Middle Clarks,MCC3,2019-08-02,40.12563103,-120.504311,,315.2379036,-0.0624332331772866,0.1889582123540127,0.192556450425135,0.1059681535538199,0.2205192963276531,-0.1373281526910391,0.1386224766661924,0.1553620633358327,0.1617554754329616,0.1713960854945097,0.1508216079483026,0.073127377842391,8.138744538690474,11.893558308531745,13.70853757440476,27.74004077876984,34.47455855654762,26.790733685515875,60.92424933472159,-19.653456603793064,27.51699655849621,28.642353029889183,26.9564453742664,31.29471738513145,-88.02010142931749,18.40500559061757,686.0,1681.4072265625,374.7000000000001,134,1.9016620298272704,0,936,127,0,275.27947998046875,286.59332275390625,29885.68096923828,13.569843292236328,21.915010452270508,60.569244384765625,48.33599090576172,4.914840469281045,3.3566248674991352,5,1.112808304851462,134,391.70000000000005,278.7,
Middle Clarks,MCC4,2019-08-02,40.12570404,-120.504398,,209.5261253,-0.0624332331772866,0.1889582123540127,0.192556450425135,0.1059681535538199,0.2205192963276531,-0.1373281526910391,0.1386224766661924,0.1553620633358327,0.1617554754329616,0.1713960854945097,0.1508216079483026,0.073127377842391,8.138744538690474,11.893558308531745,13.70853757440476,27.74004077876984,34.47455855654762,26.790733685515875,60.92424933472159,-19.653456603793064,27.51699655849621,28.642353029889183,26.9564453742664,31.29471738513145,-88.02010142931749,18.40500559061757,686.0,1682.7137451171875,374.7000000000001,112,3.090032577141208,0,936,127,0,275.27947998046875,286.59332275390625,29885.68096923828,13.569843292236328,16.795984268188477,60.569244384765625,61.451568603515625,4.914840469281045,3.3181058475581127,5,1.112808304851462,134,442.70000000000005,278.7,
Martis Wildlife,MWA1,2019-07-13,39.29926297,-120.133226,171.1111111,,0.0048616945215842,0.3239605742401057,0.3098453246482353,0.035490277952345,0.3748230673028809,-0.136577505010596,0.2397100045624729,0.1977367882337432,0.2035640836670279,0.1744369952341988,0.2097881246838275,0.0749450845170711,7.180708489583332,10.478700416666666,12.791646354166666,34.720391562500005,37.31112645833333,22.86365770833333,62.253707923537874,-4.848819739469986,38.75439265778056,38.5488574888557,11.603378259738692,45.3523081898464,-75.83963100539577,24.12668003470208,624.6,1778.27392578125,429.8,151,0.3789682767408192,2,1233,127,0,271.5167541503906,287.2051696777344,29541.092254638672,14.6312894821167,19.73230361938477,57.7131233215332,52.23266220092773,3.788431003095401,2.0016589448641304,19,1.0646808865279154,84,220.5,226.10000000000002,74.09111110629999
Martis Wildlife,MWA2,2019-07-13,39.29936397,-120.133219,85.11111111,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.27392578125,429.9,151,0.3789682767408192,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.73230361938477,56.97827911376953,52.23266220092773,3.5745517046487447,2.0016589448641304,19,1.089835651877043,89,220.5,228.8,36.853111110629996
Martis Wildlife,MWA3,2019-07-13,39.29946003,-120.13321,124.3333333,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.27392578125,429.9,151,0.3789682767408192,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.73230361938477,56.97827911376953,52.23266220092773,3.5745517046487447,2.0016589448641304,19,1.089835651877043,89,220.5,228.8,53.8363333189
Martis Wildlife,MWA4,2019-07-13,39.29953697,-120.133195,118.5555556,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.1689453125,429.9,138,0.4123637350146553,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.092016220092773,56.97827911376953,52.64310073852539,3.5745517046487447,2.1573930260476715,19,1.089835651877043,89,217.0,228.8,51.3345555748
Martis Wildlife,MWB1,2019-07-13,39.299283,-120.133405,216.4444444,,0.085386269037543,0.3663467084837484,0.3495627292103684,-0.0312734248077252,0.454252045591132,-0.0407996311205002,0.2978396600584868,0.249169613245037,0.2529668971175001,0.0964598842501707,0.3140999991786976,0.139456010086082,6.504625677083333,9.792657447916667,10.866567395833334,36.90925703125,31.97189385416667,18.72960057291667,73.64143236302579,9.0067467543791,46.81964497814226,45.65602171675346,-0.7268963965484876,59.262973284795095,-72.77067079535308,35.19328877642837,624.6,1778.36279296875,429.8,151,0.4260878263263286,2,1233,128,0,271.5167541503906,287.2051696777344,29541.092254638672,14.6312894821167,19.80698585510254,57.7131233215332,50.84281539916992,3.788431003095401,1.9692718922249783,19,1.0646808865279154,117,218.0,226.10000000000002,93.7204444252
Martis Wildlife,MWB2,2019-07-13,39.29937403,-120.133396,147.2222222,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.36279296875,429.9,151,0.4260878263263286,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.80698585510254,56.97827911376953,50.84281539916992,3.5745517046487447,1.9692718922249783,19,1.089835651877043,89,218.0,228.8,63.7472222126
Martis Wildlife,MWB3,2019-07-13,39.29947,-120.133385,106.6666667,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.36279296875,429.9,151,0.4260878263263286,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.80698585510254,56.97827911376953,50.84281539916992,3.5745517046487447,1.9692718922249783,19,1.089835651877043,89,218.0,228.8,46.1866666811
Martis Wildlife,MWB4,2019-07-13,39.29956304,-120.133374,92.44444444,,0.0265183360432763,0.3271213834074423,0.3137114704553935,0.0181334632051066,0.3945703633978025,-0.105641256222865,0.2521712759743565,0.2065422318281409,0.2111935571545947,0.1477698387593128,0.238924655954626,0.092811393575306,7.002303385416667,10.131247083333331,11.92413765625,33.37218859375,34.88478083333334,21.602324375,63.56706685930522,-3.121076157336852,38.79080864879674,38.36364083704444,9.720874276380282,46.48175410356103,-74.21071610080108,25.874649801014968,625.0,1778.1568603515625,429.9,139,0.5110781241590819,2,1232,128,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.675437927246094,56.97827911376953,50.155609130859375,3.5745517046487447,1.9990032311913024,19,1.089835651877043,89,214.5,228.8,40.02844444252
Martis Wildlife,MWC1,2019-07-13,39.29929901,-120.133557,112.6666667,,0.085386269037543,0.3663467084837484,0.3495627292103684,-0.0312734248077252,0.454252045591132,-0.0407996311205002,0.2978396600584868,0.249169613245037,0.2529668971175001,0.0964598842501707,0.3140999991786976,0.139456010086082,6.504625677083333,9.792657447916667,10.866567395833334,36.90925703125,31.97189385416667,18.72960057291667,73.64143236302579,9.0067467543791,46.81964497814226,45.65602171675346,-0.7268963965484876,59.262973284795095,-72.77067079535308,35.19328877642837,624.6,1778.36279296875,429.8,151,0.4260878263263286,2,1233,128,0,271.5167541503906,287.2051696777344,29541.092254638672,14.6312894821167,19.80698585510254,57.7131233215332,50.84281539916992,3.788431003095401,1.9692718922249783,19,1.0646808865279154,117,218.0,244.0,48.7846666811
Martis Wildlife,MWC2,2019-07-13,39.29938802,-120.133553,116.0,,0.1269894280624345,0.3796609371053338,0.3613898318776339,-0.0653604208815605,0.4795999037447009,-0.0007141342928953,0.3155459992992963,0.2661975630649107,0.2674676933573616,0.0612346910522691,0.3489552059534133,0.1672341264315239,6.340104739583333,9.63348984375,10.103861302083333,37.71324885416667,29.747578229166667,17.413597916666664,78.46366234725399,14.99470769292626,50.30969853579659,48.42395836254125,-6.337923397238702,64.54241460398029,-70.8477543102286,40.33981912170892,625.0,1778.36279296875,429.9,151,0.4260878263263286,2,1232,127,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.80698585510254,56.97827911376953,50.84281539916992,3.5745517046487447,1.9692718922249783,19,1.089835651877043,120,218.0,253.0,50.228
Martis Wildlife,MWC3,2019-07-13,39.29951199,-120.133566,182.6666667,,0.1269894280624345,0.3796609371053338,0.3613898318776339,-0.0653604208815605,0.4795999037447009,-0.0007141342928953,0.3155459992992963,0.2661975630649107,0.2674676933573616,0.0612346910522691,0.3489552059534133,0.1672341264315239,6.340104739583333,9.63348984375,10.103861302083333,37.71324885416667,29.747578229166667,17.413597916666664,78.46366234725399,14.99470769292626,50.30969853579659,48.42395836254125,-6.337923397238702,64.54241460398029,-70.8477543102286,40.33981912170892,625.0,1778.1568603515625,429.9,139,0.5110781241590819,2,1232,127,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.675437927246094,56.97827911376953,50.155609130859375,3.5745517046487447,1.9990032311913024,19,1.089835651877043,120,214.5,253.0,79.09466668110001
Martis Wildlife,MWC4,2019-07-13,39.29956798,-120.133551,76.55555556,,0.1269894280624345,0.3796609371053338,0.3613898318776339,-0.0653604208815605,0.4795999037447009,-0.0007141342928953,0.3155459992992963,0.2661975630649107,0.2674676933573616,0.0612346910522691,0.3489552059534133,0.1672341264315239,6.340104739583333,9.63348984375,10.103861302083333,37.71324885416667,29.747578229166667,17.413597916666664,78.46366234725399,14.99470769292626,50.30969853579659,48.42395836254125,-6.337923397238702,64.54241460398029,-70.8477543102286,40.33981912170892,625.0,1778.1568603515625,429.9,139,0.5110781241590819,2,1232,127,0,271.5078125,287.2149658203125,29541.381286621094,14.992667198181152,19.675437927246094,56.97827911376953,50.155609130859375,3.5745517046487447,1.9990032311913024,19,1.089835651877043,120,214.5,253.0,33.14855555748
Martis Wildlife,MWD1,2019-07-13,39.29931602,-120.13368,111.2222222,,0.085386269037543,0.3663467084837484,0.3495627292103684,-0.0312734248077252,0.454252045591132,-0.0407996311205002,0.2978396600584868,0.249169613245037,0.2529668971175001,0.0964598842501707,0.3140999991786976,0.139456010086082,6.504625677083333,9.792657447916667,10.866567395833334,36.90925703125,31.97189385416667,18.72960057291667,73.64143236302579,9.0067467543791,46.81964497814226,45.65602171675346,-0.7268963965484876,59.262973284795095,-72.77067079535308,35.19328877642837,624.5,1778.2431640625,429.8,152,0.5624246359766961,2,1233,128,0,271.50665283203125,287.2083740234375,29542.48141479492,16.117095947265625,19.545066833496094,52.282257080078125,52.64007568359375,3.109431306674616,1.907116829329785,19,1.1147852404249567,117,214.9,256.7,48.1592222126
