ID,Area_m2,Area_km2,NDVI,NDWI,Meadow
7340,16426.34,0.01643,0.195160606,-0.209864373,
7344,3614.731,0.00361,0.157982641,-0.184323228,
7346,4858.345,0.00486,0.145470711,-0.176827667,
7347,9294.319,0.00929,0.134367323,-0.186007179,
7352,7361.785,0.00736,0.118322593,-0.163001223,
7353,10080.567,0.01008,0.142178368,-0.179944209,
7354,9449.683,0.00945,0.178872212,-0.206698559,
7355,9583.767,0.00958,0.141368096,-0.181813403,
7357,5943.736,0.00594,0.151901199,-0.189542434,
7358,4564.249,0.00456,0.077698567,-0.110911558,
7359,6976.941,0.00698,0.172970494,-0.198239476,
7360,6381.819,0.00638,0.197062136,-0.214335517,
7361,8901.879,0.0089,0.167385061,-0.191625805,
7364,5606.1,0.00561,0.125176832,-0.158624433,
7366,6102.08,0.0061,0.190575072,-0.209016345,
7367,11529.353,0.01153,0.164593364,-0.182103778,
7369,9641.897,0.00964,0.182891466,-0.202934754,
7410,5529.852,0.00553,0.192398062,-0.225950617,
7411,12288.584,0.01229,0.186397541,-0.211973517,
7427,2485.586,0.00249,0.193366207,-0.189801499,
7428,1378.968,0.00138,0.123794395,-0.129268243,
7447,5646.082,0.00565,0.189524133,-0.202659413,
7450,13149.333,0.01315,0.196187371,-0.213571439,
7476,13938.48,0.01394,0.184234261,-0.180767148,
7477,5326.896,0.00533,0.148925913,-0.160328662,
7478,5970.975,0.00597,0.150591873,-0.142878056,
7485,35156.824,0.03516,0.094871416,-0.093103976,
7486,5483.719,0.00548,0.178006976,-0.181318055,
7487,4639.929,0.00464,0.16927917,-0.193965496,
7488,18414.299,0.01841,0.09150524,-0.09886317,
7489,177876.39,0.17788,0.184405299,-0.204777381,
7490,9964.945,0.00996,0.180174052,-0.197003775,
7495,4753.794,0.00475,0.091039839,-0.079869446,
7518,11210.913,0.01121,0.127290158,-0.129714082,
7661,5888.094,0.00589,0.076057297,-0.084450252,
7664,8159.709,0.00816,0.090438429,-0.110366484,
7669,8325.479,0.00833,0.117368451,-0.130700804,
7675,5768.062,0.00577,0.106075095,-0.123485593,
7690,17899.104,0.0179,0.087160031,-0.093329043,
7741,6291.055,0.00629,0.168823496,-0.181136924,
7742,58403.56,0.0584,0.193102864,-0.227178863,
7758,43393.273,0.04339,0.183275305,-0.205470172,
7869,6770.498,0.00677,0.107979823,-0.109526183,
7870,5401.698,0.0054,0.187437188,-0.190474062,
7896,13951.728,0.01395,0.13317011,-0.144035595,
7897,11113.24,0.01111,0.085278004,-0.084683273,
7970,28140.452,0.02814,0.158657323,-0.141898883,
7976,35436.981,0.03544,0.160728556,-0.171336321,
8005,6550.258,0.00655,0.163529088,-0.175897142,
8087,15478.005,0.01548,0.159391152,-0.165480975,
8089,7569.195,0.00757,0.155380796,-0.165710115,
8115,10877.105,0.01088,0.151767957,-0.176682836,
8125,2728.141,0.00273,0.163279916,-0.165372999,
8131,4605.049,0.00461,0.121596352,-0.155117864,
8138,13401.978,0.0134,0.106153307,-0.125898885,
8139,18301.081,0.0183,0.154484587,-0.169087403,
8140,6309.02,0.00631,0.143870405,-0.163766957,
8142,27028.196,0.02703,0.129890357,-0.147590436,
8151,9753.656,0.00975,0.180030145,-0.199705268,
8153,16171.974,0.01617,0.116680661,-0.132920727,
8155,6376.264,0.00638,0.131448639,-0.147314909,
8157,10125.418,0.01013,0.15868189,-0.174686943,
8159,49045.101,0.04905,0.132860373,-0.153546825,
8167,86507.013,0.08651,0.196784532,-0.212486197,
8174,20753.188,0.02075,0.062897419,-0.078061744,
8180,9522.01,0.00952,0.15875636,-0.171116425,
8200,8847.691,0.00885,0.153225384,-0.17863897,
8207,7201.47,0.0072,0.142256524,-0.159207641,
8225,8844.446,0.00884,0.117589169,-0.135704983,
8231,9937.503,0.00994,0.160266481,-0.174059267,
8236,8316.984,0.00832,0.178069011,-0.190051975,
8237,15576.146,0.01558,0.181631073,-0.197000718,
8238,4184.489,0.00418,0.164637348,-0.177401392,
8242,8185.515,0.00819,0.127917586,-0.154674011,
8245,9238.752,0.00924,0.180902211,-0.195102428,
8249,28085.954,0.02809,0.197864715,-0.20511968,
8251,6730.184,0.00673,0.199117438,-0.207434161,
8263,17523.795,0.01752,0.198390075,-0.207462938,
8265,13519.088,0.01352,0.135490498,-0.16085414,
8266,15488.889,0.01549,0.196789091,-0.207277365,
8269,22005.723,0.02201,0.160795069,-0.175021633,
8272,5560.241,0.00556,0.190543033,-0.199749889,
8273,11496.383,0.0115,0.168737843,-0.182691939,
8277,32080.336,0.03208,0.111754925,-0.134924735,
8278,9608.864,0.00961,0.192656021,-0.207365098,
8279,27567.392,0.02757,0.155670393,-0.163662411,
8280,8362.188,0.00836,0.154125237,-0.172671286,
8283,12031.143,0.01203,0.160713391,-0.169420254,
8291,11047.48,0.01105,0.186106796,-0.197486031,
8297,6875.099,0.00688,0.105760681,-0.134682095,
8298,4877.045,0.00488,0.163230495,-0.182887306,
8303,24483.288,0.02448,0.184419657,-0.19681345,
8304,12115.582,0.01212,0.170593294,-0.180277265,
8305,9587.123,0.00959,0.186164615,-0.200436014,
8311,16544.26,0.01654,0.161467169,-0.176585954,
8314,36163.788,0.03616,0.18297257,-0.197473603,
8316,8822.504,0.00882,0.165377018,-0.177843798,
8318,12338.338,0.01234,0.180749237,-0.195413169,
8320,36710.172,0.03671,0.196343615,-0.204644338,
8321,5236.621,0.00524,0.146926276,-0.17205604,
8324,4480.888,0.00448,0.149811674,-0.174914453,
8325,12403.079,0.0124,0.096656089,-0.118190004,
8328,5966.801,0.00597,0.158018438,-0.158994699,
8333,7429.795,0.00743,0.182016425,-0.193190863,
8338,18176.561,0.01818,0.108635746,-0.130581027,
8340,40333.658,0.04033,0.106152507,-0.11957474,
8341,6910.131,0.00691,0.1024968,-0.119848041,
8342,16624.69,0.01662,0.177475307,-0.19029131,
8343,67826.971,0.06783,0.173390669,-0.190520593,
8344,27095.719,0.0271,0.109300266,-0.126188048,
8347,12370.181,0.01237,0.147679965,-0.164775038,
8348,4977.993,0.00498,0.067956213,-0.084429846,
8351,52948.196,0.05295,0.103610713,-0.117769787,
8352,10905.555,0.01091,0.086628859,-0.1027412,
8354,5747.892,0.00575,0.10055087,-0.118477004,
8355,16402.499,0.0164,0.156884394,-0.179743148,
8357,4846.814,0.00485,0.186223516,-0.198483625,
8358,13283.047,0.01328,0.164724645,-0.182245984,
8359,5637.767,0.00564,0.127007763,-0.147388715,
8362,5584.819,0.00558,0.091523626,-0.114025872,
8363,11272.131,0.01127,0.123387253,-0.146616938,
8366,6429.316,0.00643,0.191823906,-0.201064042,
8367,11994.933,0.01199,0.094211031,-0.115152632,
8368,14462.38,0.01446,0.188604321,-0.200853102,
8369,6778.348,0.00678,0.135169154,-0.168599319,
8370,4545.476,0.00455,0.15350315,-0.181162136,
8371,5769.835,0.00577,0.098342949,-0.119071998,
8373,70486.233,0.07049,0.199536888,-0.208677432,
8378,8229.386,0.00823,0.198039751,-0.203652258,
8381,30991.244,0.03099,0.108558122,-0.126925272,
8385,15144.814,0.01514,0.11009974,-0.125794004,
8386,6223.258,0.00622,0.140694383,-0.159358143,
8388,4276.808,0.00428,0.073406732,-0.099564135,
8394,7021.882,0.00702,0.188413647,-0.203578842,
8395,40850.961,0.04085,0.194467871,-0.206943356,
8396,22104.761,0.0221,0.160038376,-0.178166309,
8397,86022.161,0.08602,0.181545888,-0.195744562,
8398,3773.36,0.00377,0.185732041,-0.193758344,
8403,14826.697,0.01483,0.181106226,-0.197520039,
8404,9162.064,0.00916,0.133096886,-0.150017086,
8408,25503.683,0.0255,0.18142157,-0.193405248,
8409,20499.892,0.0205,0.111039145,-0.133411186,
8410,28451.314,0.02845,0.189896408,-0.207620913,
8412,14455.877,0.01446,0.151178335,-0.170588535,
8417,13800.303,0.0138,0.11324489,-0.129578927,
8418,9807.915,0.00981,0.197103516,-0.20860721,
8421,8822.962,0.00882,0.162724807,-0.185455346,
8422,8356.996,0.00836,0.183988951,-0.192483477,
8426,10705.691,0.01071,0.130154654,-0.146749567,
8429,27084.359,0.02708,0.192594888,-0.199135213,
8430,13380.388,0.01338,0.16873855,-0.182505926,
8432,17601.999,0.0176,0.142959245,-0.165655032,
8433,2749.258,0.00275,0.17581312,-0.190294774,
8435,13837.439,0.01384,0.190752795,-0.202135253,
8443,15010.299,0.01501,0.149564301,-0.167132128,
8447,10726.521,0.01073,0.143576075,-0.164781082,
8453,8816.831,0.00882,0.150332575,-0.166842929,
8460,4410.184,0.00441,0.104147815,-0.12130916,
8467,9351.258,0.00935,0.12726089,-0.140288105,
8468,6343.288,0.00634,0.164887375,-0.184558372,
8497,10793.539,0.01079,0.122156633,-0.122039883,
8555,8529.038,0.00853,0.136809,-0.138437992,
8566,5532.54,0.00553,0.121280529,-0.145212881,
8582,37891.407,0.03789,0.182501098,-0.173484181,
8586,10162.42,0.01016,0.169995716,-0.165294125,
8622,5298.878,0.0053,0.121660399,-0.142870061,
8640,2757.161,0.00276,0.074185664,-0.069816015,
8641,9820.388,0.00982,0.194149311,-0.182282017,
8649,5933.996,0.00593,,,
8671,82766.346,0.08277,0.184267864,-0.167188049,
8675,8042.862,0.00804,0.193046681,-0.177200527,
8730,7904.389,0.0079,0.165343446,-0.149075785,
8776,7968.953,0.00797,0.186670984,-0.204280661,
8782,15957.43,0.01596,0.174388311,-0.181583159,
8787,6042.686,0.00604,0.15825512,-0.167792817,
8790,4497.776,0.0045,0.130211956,-0.156068686,
8800,64774.126,0.06477,0.181931162,-0.173269514,
8822,4127.973,0.00413,0.090272111,-0.128926193,
8823,11539.566,0.01154,0.182777559,-0.205256937,
8845,6632.214,0.00663,0.193447274,-0.209230856,
8859,4644.474,0.00464,0.192115913,-0.19800519,
8863,4971.937,0.00497,0.183173122,-0.193483553,
8874,51130.336,0.05113,0.183009249,-0.18796748,
8885,4058.266,0.00406,0.161094756,-0.172768944,
8901,9913.27,0.00991,0.123180065,-0.118510999,
8923,4406.256,0.00441,0.168904056,-0.186721825,
8993,6643.324,0.00664,0.18067274,-0.212430101,
9048,43471.569,0.04347,,,
9067,45585.747,0.04559,,,
9079,15322.221,0.01532,0.191002637,-0.23835913,
9115,4273.548,0.00427,0.182767921,-0.201061021,
9121,52656.191,0.05266,0.186824579,-0.215377639,
9137,61423.325,0.06142,0.170813068,-0.210852687,
9153,85045.91,0.08505,0.187908546,-0.224341335,
9195,80732.521,0.08073,0.199435401,-0.244642131,
9316,45001.725,0.045,0.162378181,-0.153840241,
9390,71174.037,0.07117,0.134172174,-0.139505484,
9409,11945.753,0.01195,0.171909232,-0.210304685,
9410,29792.504,0.02979,0.175753348,-0.203436101,
9411,7464.115,0.00746,0.140284226,-0.181216383,
9413,24809.93,0.02481,0.141057278,-0.182328411,
9415,17285.818,0.01729,0.123098657,-0.157248272,
9417,61843.044,0.06184,0.159438455,-0.192603938,
9427,16016.2,0.01602,0.196215865,-0.229269094,
9438,4495.231,0.0045,0.172669951,-0.185948895,
9447,17558.475,0.01756,0.174726819,-0.17602306,
9451,14217.477,0.01422,0.17620978,-0.204977979,
9452,6382.824,0.00638,0.13374587,-0.155956341,
9455,56655.173,0.05666,0.187199917,-0.213497892,
9459,11792.687,0.01179,0.198829374,-0.202055749,
9460,9161.677,0.00916,0.18005904,-0.182550988,
9462,21505.509,0.02151,0.193903506,-0.222801084,
9476,9656.151,0.00966,0.131218841,-0.154127835,
9477,11922.436,0.01192,0.12798644,-0.15233263,
9480,8934.095,0.00893,0.172164795,-0.182334922,
9481,34802.844,0.0348,0.160312723,-0.163146531,
9482,6262.141,0.00626,0.075371001,-0.097658428,
9484,53740.16,0.05374,0.095319931,-0.102017777,
9485,7153.918,0.00715,0.149945526,-0.160985897,
9488,5599.224,0.0056,0.191375164,-0.201608858,
9489,7583.091,0.00758,0.139526797,-0.152824978,
9491,5498.721,0.0055,0.084645217,-0.10589734,
9492,22445.715,0.02245,0.182245377,-0.189297832,
9495,12798.066,0.0128,0.100467889,-0.122442276,
9497,4864.296,0.00486,0.112337221,-0.121578209,
9499,8704.638,0.0087,0.134671199,-0.15200417,
9501,9771.466,0.00977,0.181574571,-0.19762734,
9505,51287.31,0.05129,0.167735732,-0.21088048,
9506,5969.849,0.00597,0.081538293,-0.116749198,
9508,12892.438,0.01289,0.14150936,-0.14929367,
9510,4637.063,0.00464,0.096685611,-0.115953614,
9511,9598.495,0.0096,0.134651113,-0.145913483,
9512,6451.908,0.00645,0.134065225,-0.152070666,
9538,2287.623,0.00229,0.182055144,-0.226166562,
9549,6703.732,0.0067,0.176056433,-0.193608654,
9553,10817.726,0.01082,0.184950316,-0.204753813,
9556,6483.94,0.00648,0.119153442,-0.134617019,
9564,47985.311,0.04799,0.192618577,-0.210855261,
9583,5348.733,0.00535,0.182231775,-0.204184436,
9589,8514.215,0.00851,0.171578744,-0.170061527,
9596,6813.872,0.00681,0.116265863,-0.138787392,
9607,16031.282,0.01603,0.175194144,-0.196187566,
9609,20315.778,0.02032,0.188807378,-0.202251791,
9615,27288.993,0.02729,0.187659257,-0.213722838,
9616,15255.665,0.01526,0.12259245,-0.153015469,
9617,20740.333,0.02074,0.099810716,-0.132980176,
9618,7817.875,0.00782,0.139239983,-0.150955706,
9622,5774.489,0.00577,0.121722654,-0.148382853,
9630,30418.999,0.03042,0.16442208,-0.185341093,
9631,36602.353,0.0366,0.175765619,-0.222271849,
9634,120649.832,0.12065,0.131204817,-0.153273126,
9635,10081.941,0.01008,0.104381596,-0.131699945,
9639,36833.343,0.03683,0.128171909,-0.173778329,
9640,32414.504,0.03241,0.177982956,-0.21132928,
9642,27922.457,0.02792,0.132794992,-0.18677224,
9644,63289.314,0.06329,0.120913659,-0.172701895,
9646,23903.739,0.0239,0.166241267,-0.205940197,
9647,43848.875,0.04385,0.181938765,-0.213841112,
9648,17303.522,0.0173,0.187464531,-0.233762301,
9650,51393.748,0.05139,0.161274653,-0.208595874,
9651,26044.821,0.02604,0.189158118,-0.229578523,
9652,35461.769,0.03546,0.16858633,-0.213871731,
9653,72226.983,0.07223,0.186850847,-0.221626352,
9655,119761.217,0.11976,0.181285071,-0.214127554,
9656,44456.977,0.04446,0.172778575,-0.205289268,
9657,41112.596,0.04111,0.196990218,-0.224120372,
9660,20869.332,0.02087,0.178456903,-0.213553563,
9661,38649.584,0.03865,0.196207624,-0.228943383,
9662,82179.26,0.08218,0.184258879,-0.213792673,
9663,168262.062,0.16826,0.182328233,-0.239824182,
9664,165589.074,0.16559,0.169475147,-0.207005844,
9666,23302.423,0.0233,0.18859849,-0.22350753,
9667,105494.11,0.10549,0.182635267,-0.214811437,
9668,70100.58,0.0701,0.186841548,-0.21826113,
9670,16099.727,0.0161,0.170731768,-0.213870948,
9675,13087.461,0.01309,0.174524539,-0.217280206,
9683,42188.054,0.04219,0.118050648,-0.16527688,
9722,101504.175,0.1015,0.184865242,-0.182749611,
9725,14880.846,0.01488,0.149791759,-0.196938027,
9728,21724.682,0.02172,0.128517712,-0.137235764,
9732,10834.621,0.01083,0.102272185,-0.130140164,
9751,10978.735,0.01098,0.125060069,-0.134723418,
9752,8746.996,0.00875,0.072187443,-0.09977014,
9755,5136.718,0.00514,0.149433128,-0.159586057,
9771,109545.609,0.10955,0.199742154,-0.210806706,
9773,35994.407,0.03599,0.168414495,-0.169808518,
9776,29697.271,0.0297,0.191753256,-0.222111394,
9777,11457.756,0.01146,0.143330458,-0.158445639,
9778,15071.645,0.01507,0.14928794,-0.173908123,
9779,27439.033,0.02744,0.105661877,-0.142048605,
9780,14605.012,0.01461,0.125158646,-0.152691432,
9781,49390.272,0.04939,0.189075982,-0.234177287,
9782,23977.841,0.02398,0.116813321,-0.150259021,
9783,24535.799,0.02454,0.139584045,-0.169238764,
9784,20526.215,0.02053,0.150750207,-0.198921207,
9789,36046.284,0.03605,0.143268529,-0.174200994,
9790,31397.989,0.0314,0.13407293,-0.165742512,
9791,33629.763,0.03363,0.138788071,-0.174393299,
9793,10677.708,0.01068,0.111139123,-0.140162344,
9794,19687.936,0.01969,0.148855148,-0.194614065,
9798,19817.086,0.01982,0.173341116,-0.200911049,
9801,47712.054,0.04771,0.137576216,-0.183167401,
9802,54799.411,0.0548,0.154609162,-0.181514235,
9803,58247.521,0.05825,0.160325768,-0.195380746,
9804,26479.793,0.02648,0.187247218,-0.218767924,
9805,8801.907,0.0088,0.120148916,-0.160474522,
9806,16168.227,0.01617,0.178650713,-0.203461551,
9807,4170.389,0.00417,0.193367459,-0.215562968,
9808,23094.54,0.02309,0.157050136,-0.192501079,
9809,20605.228,0.02061,0.193869818,-0.220870248,
9811,13149.304,0.01315,0.161310705,-0.208589298,
9812,16270.282,0.01627,0.173894073,-0.208324427,
9813,71401.719,0.0714,0.160816937,-0.203928665,
9814,27996.06,0.028,0.192163616,-0.221309822,
9818,211733.663,0.21173,0.179659845,-0.238862858,
9820,10004.768,0.01,0.119092256,-0.165406989,
9822,40655.956,0.04066,0.198032761,-0.238315867,
9823,23250.167,0.02325,0.157255694,-0.196741122,
9824,51853.541,0.05185,0.16792744,-0.202802899,
9825,20376.437,0.02038,0.17374311,-0.214224729,
9827,27942.622,0.02794,0.190487529,-0.226747869,
9828,93897.76,0.0939,0.162694482,-0.202776884,
9829,90247.731,0.09025,0.171617244,-0.210162445,
9830,17351.307,0.01735,0.152328912,-0.19216147,
9831,52272.383,0.05227,0.184169469,-0.219161157,
9832,23353.471,0.02335,0.162205207,-0.205322686,
9833,30390.313,0.03039,0.142535408,-0.188519594,
9836,102413.756,0.10241,0.165860296,-0.200390629,
9837,188293.127,0.18829,0.181140437,-0.218861608,
9857,4904.346,0.0049,0.07614418,-0.113653205,
9868,59079.135,0.05908,0.123111402,-0.157776554,
9869,57139.531,0.05714,0.180379243,-0.205870885,
9870,44300.658,0.0443,0.168573063,-0.206507822,
9871,6506.043,0.00651,0.175593277,-0.213506873,
9875,63472.642,0.06347,0.188481801,-0.223731084,
9877,5615.24,0.00562,0.186570445,-0.205828871,
9879,19686.024,0.01969,0.17606869,-0.179691099,
9895,3412.772,0.00341,0.174956104,-0.207903945,
9937,102857.134,0.10286,0.127627228,-0.116670977,
9950,273243.559,0.27324,0.199904755,-0.234096287,
9953,17769.114,0.01777,0.128604029,-0.173779772,
9965,44456.859,0.04446,0.117065855,-0.156011804,
9969,10102.683,0.0101,0.144213876,-0.187389075,
9971,33406.121,0.03341,0.143948717,-0.182860387,
10124,49495.311,0.0495,0.149812165,-0.19789808,
10126,10481.072,0.01048,0.182426922,-0.203522375,
10138,44934.088,0.04493,0.191656426,-0.246972251,
10143,20300.38,0.0203,0.194651862,-0.234722073,
10240,21286.23,0.02129,0.179856782,-0.202175823,
10250,34721.515,0.03472,0.19525161,-0.226211831,
10251,24264.731,0.02426,0.190603624,-0.231020493,
10252,69749.911,0.06975,0.197005947,-0.235493644,
10257,24895.69,0.0249,0.065690527,-0.051283343,
10263,44202.773,0.0442,0.195839858,-0.21953597,
10374,111296.718,0.1113,0.140814277,-0.197474468,
10375,37067.529,0.03707,0.154990288,-0.209721665,
10376,83118.367,0.08312,0.153777516,-0.212704387,
10377,24629.52,0.02463,0.178109025,-0.240528547,
10378,73152.623,0.07315,0.182621429,-0.232722456,
10379,8082.711,0.00808,0.147696503,-0.198076254,
10386,5453.334,0.00545,0.181954195,-0.200491671,
10454,6084.455,0.00608,0.18596213,-0.202943035,
10478,5558.035,0.00556,0.109803698,-0.145569961,
10499,4208.049,0.00421,0.186340068,-0.212596005,
10506,14685.935,0.01469,0.180338645,-0.202359141,
10507,8901.374,0.0089,0.177135993,-0.202832018,
10513,4562.369,0.00456,0.191479052,-0.209507862,
10514,5907.451,0.00591,0.192890181,-0.210086742,
10524,6162.054,0.00616,0.099188906,-0.131218337,
10530,4600.998,0.0046,0.122262977,-0.149237812,
10541,6207.038,0.00621,0.095379802,-0.126090649,
10542,84998.545,0.085,0.195834837,-0.218110876,
10544,32246.539,0.03225,0.110203984,-0.139238847,
10546,28215.951,0.02822,0.179259795,-0.208187861,
10547,37320.95,0.03732,0.13504998,-0.168415166,
10563,7665.01,0.00767,0.095565263,-0.122518282,
10569,16728.29,0.01673,0.095603871,-0.125283472,
10586,33938.366,0.03394,0.189453771,-0.222392837,
10594,6429.58,0.00643,0.187081473,-0.208275841,
10603,18642.322,0.01864,0.098000975,-0.126265729,
10618,4327.265,0.00433,0.198735713,-0.220461402,
10619,4298.741,0.0043,0.133774696,-0.168623703,
10625,4449.623,0.00445,0.17971101,-0.209467572,
10626,5425.698,0.00543,0.190964142,-0.211133077,
10629,8642.702,0.00864,0.195483963,-0.208772867,
10632,19893.998,0.01989,0.081377562,-0.129733818,
10635,6218.618,0.00622,0.110825282,-0.136903159,
10638,7654.426,0.00765,0.183097852,-0.192175561,
10642,4852.266,0.00485,0.156985197,-0.192367594,
10649,100069.051,0.10007,0.15890462,-0.196101728,
10650,18196.067,0.0182,0.158125954,-0.18704244,
10651,12014.447,0.01201,0.120970088,-0.155908089,
10653,7433.73,0.00743,0.097547142,-0.145528285,
10663,5152.701,0.00515,0.085430827,-0.125375069,
10664,8061.044,0.00806,0.086852191,-0.129561972,
10665,4442.179,0.00444,0.154614034,-0.174358004,
10666,65137.715,0.06514,0.145011631,-0.174563573,
10669,8498.312,0.0085,0.112365641,-0.15221488,
10670,33119.432,0.03312,0.174575615,-0.200523663,
10673,14268.342,0.01427,0.122245146,-0.165593387,
10675,5237.034,0.00524,0.124732152,-0.17645402,
10682,4862.792,0.00486,0.140211813,-0.180625419,
10683,14529.455,0.01453,0.184821084,-0.212628326,
10704,76216.669,0.07622,0.071881089,-0.121942878,
10707,8420.841,0.00842,0.075024732,-0.12366014,
10711,32063.65,0.03206,0.133930756,-0.170007923,
10713,22113.476,0.02211,0.106154322,-0.150961351,
10720,7107.549,0.00711,0.114000876,-0.157625955,
10727,59422.507,0.05942,0.178700667,-0.209066863,
10734,5401.535,0.0054,0.15544522,-0.187478762,
10739,16116.06,0.01612,0.070344836,-0.118080995,
10740,48106.197,0.04811,0.121543916,-0.162741798,
10741,20855.082,0.02086,0.077167816,-0.120227708,
10742,13000.993,0.013,0.17768941,-0.21017437,
10744,10120.708,0.01012,0.095218706,-0.145838117,
10745,9263.202,0.00926,0.095191036,-0.14294417,
10746,5317.301,0.00532,0.134842617,-0.175153355,
10747,4248.563,0.00425,0.104398198,-0.141368659,
